,Elevation,Transect,Quadrat,Point_1,Point_2,Depth
3764,750,A,16,C,4,20
3765,750,A,16,C,5,26
3766,750,A,16,D,1,39
3767,750,A,16,D,2,30
3768,750,A,16,D,3,37
3769,750,A,16,D,4,20
3770,750,A,16,D,5,15
3771,750,A,16,E,1,30
3772,750,A,16,E,2,28
3773,750,A,16,E,3,28
3774,750,A,16,E,4,27
3775,750,A,16,E,5,28
3776,750,A,17,A,1,20
3777,750,A,17,A,2,18
3778,750,A,17,A,3,20
3779,750,A,17,A,4,25
3780,750,A,17,A,5,20
3781,750,A,17,B,1,22
3782,750,A,17,B,2,21
3783,750,A,17,B,3,16
3784,750,A,17,B,4,25
3785,750,A,17,B,5,23
3786,750,A,17,C,1,20
3787,750,A,17,C,2,14
3788,750,A,17,C,3,16
3789,750,A,17,C,4,17
3790,750,A,17,C,5,22
3791,750,A,17,D,1,21
3792,750,A,17,D,2,0
3793,750,A,17,D,3,17
3794,750,A,17,D,4,18
3795,750,A,17,D,5,120
3796,750,A,17,E,1,17
3797,750,A,17,E,2,22
3798,750,A,17,E,3,10
3799,750,A,17,E,4,16
3800,750,A,17,E,5,18
3801,750,A,18,A,1,25
3802,750,A,18,A,2,23
3803,750,A,18,A,3,25
3804,750,A,18,A,4,23
3805,750,A,18,A,5,20
3806,750,A,18,B,1,21
3807,750,A,18,B,2,17
3808,750,A,18,B,3,22
3809,750,A,18,B,4,14
3810,750,A,18,B,5,13
3811,750,A,18,C,1,24
3812,750,A,18,C,2,22
3813,750,A,18,C,3,21
3814,750,A,18,C,4,27
3815,750,A,18,C,5,27
3816,750,A,18,D,1,23
3817,750,A,18,D,2,19
3818,750,A,18,D,3,18
3819,750,A,18,D,4,24
3820,750,A,18,D,5,25
3821,750,A,18,E,1,22
3822,750,A,18,E,2,17
3823,750,A,18,E,3,19
3824,750,A,18,E,4,17
3825,750,A,18,E,5,20
3826,750,A,19,A,1,15
3827,750,A,19,A,2,17
3828,750,A,19,A,3,17
3829,750,A,19,A,4,16
3830,750,A,19,A,5,15
3831,750,A,19,B,1,15
3832,750,A,19,B,2,13
3833,750,A,19,B,3,14
3834,750,A,19,B,4,13
3835,750,A,19,B,5,15
3836,750,A,19,C,1,20
3837,750,A,19,C,2,10
3838,750,A,19,C,3,12
3839,750,A,19,C,4,15
3840,750,A,19,C,5,20
3841,750,A,19,D,1,14
3842,750,A,19,D,2,13
3843,750,A,19,D,3,9
3844,750,A,19,D,4,15
3845,750,A,19,D,5,15
3846,750,A,19,E,1,14
3847,750,A,19,E,2,12
3848,750,A,19,E,3,12
3849,750,A,19,E,4,15
3850,750,A,19,E,5,17
3851,750,A,20,A,1,23
3852,750,A,20,A,2,35
3853,750,A,20,A,3,35
3854,750,A,20,A,4,51
3855,750,A,20,A,5,53
3856,750,A,20,B,1,23
3857,750,A,20,B,2,4
3858,750,A,20,B,3,11
3859,750,A,20,B,4,41
3860,750,A,20,B,5,52
3861,750,A,20,C,1,25
3862,750,A,20,C,2,23
3863,750,A,20,C,3,10
3864,750,A,20,C,4,22
3865,750,A,20,C,5,35
3866,750,A,20,D,1,21
3867,750,A,20,D,2,15
3868,750,A,20,D,3,16
3869,750,A,20,D,4,6
3870,750,A,20,D,5,33
3871,750,A,20,E,1,19
3872,750,A,20,E,2,14
3873,750,A,20,E,3,10
3874,750,A,20,E,4,4
3875,750,A,20,E,5,20
3876,800,A,1,A,1,35
3877,800,A,1,A,2,32
3878,800,A,1,A,3,40
3879,800,A,1,A,4,40
3880,800,A,1,A,5,20
3881,800,A,1,B,1,34
3882,800,A,1,B,2,36
3883,800,A,1,B,3,34
3884,800,A,1,B,4,20
3885,800,A,1,B,5,27
3886,800,A,1,C,1,28
3887,800,A,1,C,2,28
3888,800,A,1,C,3,27
3889,800,A,1,C,4,18
3890,800,A,1,C,5,23
3891,800,A,1,D,1,21
3892,800,A,1,D,2,25
3893,800,A,1,D,3,32
3894,800,A,1,D,4,8
3895,800,A,1,D,5,14
3896,800,A,1,E,1,25
3897,800,A,1,E,2,21
3898,800,A,1,E,3,34
3899,800,A,1,E,4,2
3900,800,A,1,E,5,15
3901,800,A,2,A,1,15
3902,800,A,2,A,2,21
3903,800,A,2,A,3,14
3904,800,A,2,A,4,25
3905,800,A,2,A,5,21
3906,800,A,2,B,1,20
3907,800,A,2,B,2,20
3908,800,A,2,B,3,16
3909,800,A,2,B,4,20
3910,800,A,2,B,5,25
3911,800,A,2,C,1,25
3912,800,A,2,C,2,16
3913,800,A,2,C,3,10
3914,800,A,2,C,4,23
3915,800,A,2,C,5,22
3916,800,A,2,D,1,23
3917,800,A,2,D,2,15
3918,800,A,2,D,3,20
3919,800,A,2,D,4,21
3920,800,A,2,D,5,1
3921,800,A,2,E,1,32
3922,800,A,2,E,2,25
3923,800,A,2,E,3,23
3924,800,A,2,E,4,17
3925,800,A,2,E,5,14
3926,800,A,3,A,1,15
3927,800,A,3,A,2,20
3928,800,A,3,A,3,2
3929,800,A,3,A,4,14
3930,800,A,3,A,5,22
3931,800,A,3,B,1,13
3932,800,A,3,B,2,13
3933,800,A,3,B,3,21
3934,800,A,3,B,4,20
3935,800,A,3,B,5,25
3936,800,A,3,C,1,20
3937,800,A,3,C,2,21
3938,800,A,3,C,3,17
3939,800,A,3,C,4,23
3940,800,A,3,C,5,25
3941,800,A,3,D,1,20
3942,800,A,3,D,2,20
3943,800,A,3,D,3,18
3944,800,A,3,D,4,15
3945,800,A,3,D,5,30
3946,800,A,3,E,1,30
3947,800,A,3,E,2,35
3948,800,A,3,E,3,15
3949,800,A,3,E,4,15
3950,800,A,3,E,5,16
3951,800,A,4,A,1,12
3952,800,A,4,A,2,15
3953,800,A,4,A,3,30
3954,800,A,4,A,4,25
3955,800,A,4,A,5,11
3956,800,A,4,B,1,9
3957,800,A,4,B,2,10
3958,800,A,4,B,3,26
3959,800,A,4,B,4,25
3960,800,A,4,B,5,23
3961,800,A,4,C,1,10
3962,800,A,4,C,2,23
3963,800,A,4,C,3,25
3964,800,A,4,C,4,32
3965,800,A,4,C,5,30
3966,800,A,4,D,1,11
3967,800,A,4,D,2,27
3968,800,A,4,D,3,30
3969,800,A,4,D,4,25
3970,800,A,4,D,5,35
3971,800,A,4,E,1,15
3972,800,A,4,E,2,20
3973,800,A,4,E,3,23
3974,800,A,4,E,4,20
3975,800,A,4,E,5,25
3976,800,A,5,A,1,39
3977,800,A,5,A,2,50
3978,800,A,5,A,3,39
3979,800,A,5,A,4,33
3980,800,A,5,A,5,51
3981,800,A,5,B,1,30
3982,800,A,5,B,2,40
3983,800,A,5,B,3,41
3984,800,A,5,B,4,49
3985,800,A,5,B,5,53
3986,800,A,5,C,1,47
3987,800,A,5,C,2,39
3988,800,A,5,C,3,43
3989,800,A,5,C,4,50
3990,800,A,5,C,5,34
3991,800,A,5,D,1,51
3992,800,A,5,D,2,55
3993,800,A,5,D,3,46
3994,800,A,5,D,4,34
3995,800,A,5,D,5,33
3996,800,A,5,E,1,40
3997,800,A,5,E,2,42
3998,800,A,5,E,3,44
3999,800,A,5,E,4,35
4000,800,A,5,E,5,27
4001,800,A,6,A,1,50
4002,800,A,6,A,2,50
4003,800,A,6,A,3,43
4004,800,A,6,A,4,40
4005,800,A,6,A,5,25
4006,800,A,6,B,1,60
4007,800,A,6,B,2,55
4008,800,A,6,B,3,40
4009,800,A,6,B,4,35
4010,800,A,6,B,5,32
4011,800,A,6,C,1,60
4012,800,A,6,C,2,60
4013,800,A,6,C,3,57
4014,800,A,6,C,4,60
4015,800,A,6,C,5,30
4016,800,A,6,D,1,0
4017,800,A,6,D,2,63
4018,800,A,6,D,3,66
4019,800,A,6,D,4,60
4020,800,A,6,D,5,36
4021,800,A,6,E,1,15
4022,800,A,6,E,2,81
4023,800,A,6,E,3,70
4024,800,A,6,E,4,50
4025,800,A,6,E,5,25
4026,800,A,7,A,1,46
4027,800,A,7,A,2,21
4028,800,A,7,A,3,18
4029,800,A,7,A,4,18
4030,800,A,7,A,5,20
4031,800,A,7,B,1,39
4032,800,A,7,B,2,29
4033,800,A,7,B,3,14
4034,800,A,7,B,4,22
4035,800,A,7,B,5,21
4036,800,A,7,C,1,39
4037,800,A,7,C,2,10
4038,800,A,7,C,3,9
4039,800,A,7,C,4,16
4040,800,A,7,C,5,21
4041,800,A,7,D,1,26
4042,800,A,7,D,2,16
4043,800,A,7,D,3,13
4044,800,A,7,D,4,19
4045,800,A,7,D,5,24
4046,800,A,7,E,1,21
4047,800,A,7,E,2,11
4048,800,A,7,E,3,19
4049,800,A,7,E,4,20
4050,800,A,7,E,5,33
4051,800,A,8,A,1,18
4052,800,A,8,A,2,22
4053,800,A,8,A,3,20
4054,800,A,8,A,4,14
4055,800,A,8,A,5,14
4056,800,A,8,B,1,10
4057,800,A,8,B,2,15
4058,800,A,8,B,3,24
4059,800,A,8,B,4,20
4060,800,A,8,B,5,15
4061,800,A,8,C,1,15
4062,800,A,8,C,2,18
4063,800,A,8,C,3,10
4064,800,A,8,C,4,24
4065,800,A,8,C,5,21
4066,800,A,8,D,1,15
4067,800,A,8,D,2,14
4068,800,A,8,D,3,18
4069,800,A,8,D,4,20
4070,800,A,8,D,5,24
4071,800,A,8,E,1,10
4072,800,A,8,E,2,13
4073,800,A,8,E,3,23
4074,800,A,8,E,4,15
4075,800,A,8,E,5,20
4076,800,A,9,A,1,10
4077,800,A,9,A,2,15
4078,800,A,9,A,3,20
4079,800,A,9,A,4,30
4080,800,A,9,A,5,36
4081,800,A,9,B,1,20
4082,800,A,9,B,2,29
4083,800,A,9,B,3,26
4084,800,A,9,B,4,32
4085,800,A,9,B,5,33
4086,800,A,9,C,1,36
4087,800,A,9,C,2,39
4088,800,A,9,C,3,44
4089,800,A,9,C,4,35
4090,800,A,9,C,5,25
4091,800,A,9,D,1,34
4092,800,A,9,D,2,38
4093,800,A,9,D,3,34
4094,800,A,9,D,4,25
4095,800,A,9,D,5,25
4096,800,A,9,E,1,27
4097,800,A,9,E,2,28
4098,800,A,9,E,3,25
4099,800,A,9,E,4,21
4100,800,A,9,E,5,15
4101,800,A,10,A,1,28
4102,800,A,10,A,2,40
4103,800,A,10,A,3,53
4104,800,A,10,A,4,49
4105,800,A,10,A,5,58
4106,800,A,10,B,1,35
4107,800,A,10,B,2,41
4108,800,A,10,B,3,42
4109,800,A,10,B,4,45
4110,800,A,10,B,5,43
4111,800,A,10,C,1,33
4112,800,A,10,C,2,32
4113,800,A,10,C,3,40
4114,800,A,10,C,4,38
4115,800,A,10,C,5,45
4116,800,A,10,D,1,31
4117,800,A,10,D,2,36
4118,800,A,10,D,3,30
4119,800,A,10,D,4,32
4120,800,A,10,D,5,37
4121,800,A,10,E,1,5
4122,800,A,10,E,2,24
4123,800,A,10,E,3,23
4124,800,A,10,E,4,25
4125,800,A,10,E,5,24
4126,800,A,11,A,1,15
4127,800,A,11,A,2,10
4128,800,A,11,A,3,5
4129,800,A,11,A,4,5
4130,800,A,11,A,5,36
4131,800,A,11,B,1,29
4132,800,A,11,B,2,22
4133,800,A,11,B,3,19
4134,800,A,11,B,4,9
4135,800,A,11,B,5,35
4136,800,A,11,C,1,44
4137,800,A,11,C,2,40
4138,800,A,11,C,3,29
4139,800,A,11,C,4,50
4140,800,A,11,C,5,46
4141,800,A,11,D,1,60
4142,800,A,11,D,2,66
4143,800,A,11,D,3,39
4144,800,A,11,D,4,50
4145,800,A,11,D,5,44
4146,800,A,11,E,1,43
4147,800,A,11,E,2,49
4148,800,A,11,E,3,45
4149,800,A,11,E,4,45
4150,800,A,11,E,5,37
4151,800,A,12,A,1,55
4152,800,A,12,A,2,51
4153,800,A,12,A,3,35
4154,800,A,12,A,4,23
4155,800,A,12,A,5,23
4156,800,A,12,B,1,50
4157,800,A,12,B,2,50
4158,800,A,12,B,3,39
4159,800,A,12,B,4,31
4160,800,A,12,B,5,29
4161,800,A,12,C,1,42
4162,800,A,12,C,2,45
4163,800,A,12,C,3,44
4164,800,A,12,C,4,34
4165,800,A,12,C,5,36
4166,800,A,12,D,1,29
4167,800,A,12,D,2,35
4168,800,A,12,D,3,40
4169,800,A,12,D,4,39
4170,800,A,12,D,5,46
4171,800,A,12,E,1,28
4172,800,A,12,E,2,32
4173,800,A,12,E,3,31
4174,800,A,12,E,4,28
4175,800,A,12,E,5,35
4176,800,A,13,A,1,20
4177,800,A,13,A,2,21
4178,800,A,13,A,3,31
4179,800,A,13,A,4,18
4180,800,A,13,A,5,35
4181,800,A,13,B,1,25
4182,800,A,13,B,2,36
4183,800,A,13,B,3,40
4184,800,A,13,B,4,36
4185,800,A,13,B,5,35
4186,800,A,13,C,1,44
4187,800,A,13,C,2,41
4188,800,A,13,C,3,42
4189,800,A,13,C,4,46
4190,800,A,13,C,5,30
4191,800,A,13,D,1,81
4192,800,A,13,D,2,64
4193,800,A,13,D,3,55
4194,800,A,13,D,4,37
4195,800,A,13,D,5,33
4196,800,A,13,E,1,78
4197,800,A,13,E,2,63
4198,800,A,13,E,3,47
4199,800,A,13,E,4,20
4200,800,A,13,E,5,30
4201,800,A,14,A,1,11
4202,800,A,14,A,2,35
4203,800,A,14,A,3,35
4204,800,A,14,A,4,33
4205,800,A,14,A,5,25
4206,800,A,14,B,1,60
4207,800,A,14,B,2,47
4208,800,A,14,B,3,40
4209,800,A,14,B,4,40
4210,800,A,14,B,5,36
4211,800,A,14,C,1,65
4212,800,A,14,C,2,74
4213,800,A,14,C,3,66
4214,800,A,14,C,4,53
4215,800,A,14,C,5,40
4216,800,A,14,D,1,48
4217,800,A,14,D,2,71
4218,800,A,14,D,3,72
4219,800,A,14,D,4,60
4220,800,A,14,D,5,75
4221,800,A,14,E,1,28
4222,800,A,14,E,2,40
4223,800,A,14,E,3,97
4224,800,A,14,E,4,86
4225,800,A,14,E,5,100
4226,800,A,15,A,1,2
4227,800,A,15,A,2,32
4228,800,A,15,A,3,40
4229,800,A,15,A,4,44
4230,800,A,15,A,5,47
4231,800,A,15,B,1,33
4232,800,A,15,B,2,33
4233,800,A,15,B,3,35
4234,800,A,15,B,4,41
4235,800,A,15,B,5,37
4236,800,A,15,C,1,30
4237,800,A,15,C,2,30
4238,800,A,15,C,3,25
4239,800,A,15,C,4,31
4240,800,A,15,C,5,35
4241,800,A,15,D,1,28
4242,800,A,15,D,2,5
4243,800,A,15,D,3,2
4244,800,A,15,D,4,23
4245,800,A,15,D,5,31
4246,800,A,15,E,1,31
4247,800,A,15,E,2,52
4248,800,A,15,E,3,41
4249,800,A,15,E,4,43
4250,800,A,15,E,5,60
4251,800,A,16,A,1,50
4252,800,A,16,A,2,48
4253,800,A,16,A,3,39
4254,800,A,16,A,4,51
4255,800,A,16,A,5,55
4256,800,A,16,B,1,48
4257,800,A,16,B,2,41
4258,800,A,16,B,3,28
4259,800,A,16,B,4,35
4260,800,A,16,B,5,51
4261,800,A,16,C,1,44
4262,800,A,16,C,2,32
4263,800,A,16,C,3,23
4264,800,A,16,C,4,9
4265,800,A,16,C,5,9
4266,800,A,16,D,1,32
4267,800,A,16,D,2,15
4268,800,A,16,D,3,17
4269,800,A,16,D,4,8
4270,800,A,16,D,5,6
4271,800,A,16,E,1,25
4272,800,A,16,E,2,23
4273,800,A,16,E,3,47
4274,800,A,16,E,4,7
4275,800,A,16,E,5,1
4276,800,A,17,A,1,10
4277,800,A,17,A,2,1
4278,800,A,17,A,3,3
4279,800,A,17,A,4,1
4280,800,A,17,A,5,17
4281,800,A,17,B,1,12
4282,800,A,17,B,2,9
4283,800,A,17,B,3,12
4284,800,A,17,B,4,9
4285,800,A,17,B,5,18
4286,800,A,17,C,1,13
4287,800,A,17,C,2,12
4288,800,A,17,C,3,13
4289,800,A,17,C,4,3
4290,800,A,17,C,5,20
4291,800,A,17,D,1,15
4292,800,A,17,D,2,12
4293,800,A,17,D,3,13
4294,800,A,17,D,4,10
4295,800,A,17,D,5,20
4296,800,A,17,E,1,15
4297,800,A,17,E,2,1
4298,800,A,17,E,3,12
4299,800,A,17,E,4,15
4300,800,A,17,E,5,22
4301,800,A,18,A,1,36
4302,800,A,18,A,2,51
4303,800,A,18,A,3,39
4304,800,A,18,A,4,33
4305,800,A,18,A,5,7
4306,800,A,18,B,1,47
4307,800,A,18,B,2,43
4308,800,A,18,B,3,45
4309,800,A,18,B,4,27
4310,800,A,18,B,5,25
4311,800,A,18,C,1,50
4312,800,A,18,C,2,50
4313,800,A,18,C,3,41
4314,800,A,18,C,4,32
4315,800,A,18,C,5,27
4316,800,A,18,D,1,49
4317,800,A,18,D,2,48
4318,800,A,18,D,3,40
4319,800,A,18,D,4,36
4320,800,A,18,D,5,28
4321,800,A,18,E,1,48
4322,800,A,18,E,2,31
4323,800,A,18,E,3,41
4324,800,A,18,E,4,35
4325,800,A,18,E,5,29
4326,800,A,19,A,1,15
4327,800,A,19,A,2,14
4328,800,A,19,A,3,12
4329,800,A,19,A,4,17
4330,800,A,19,A,5,21
4331,800,A,19,B,1,15
4332,800,A,19,B,2,14
4333,800,A,19,B,3,12
4334,800,A,19,B,4,10
4335,800,A,19,B,5,9
4336,800,A,19,C,1,18
4337,800,A,19,C,2,19
4338,800,A,19,C,3,12
4339,800,A,19,C,4,13
4340,800,A,19,C,5,0
4341,800,A,19,D,1,15
4342,800,A,19,D,2,18
4343,800,A,19,D,3,10
4344,800,A,19,D,4,12
4345,800,A,19,D,5,8
4346,800,A,19,E,1,20
4347,800,A,19,E,2,15
4348,800,A,19,E,3,14
4349,800,A,19,E,4,11
4350,800,A,19,E,5,21
4351,800,A,20,A,1,46
4352,800,A,20,A,2,60
4353,800,A,20,A,3,60
4354,800,A,20,A,4,51
4355,800,A,20,A,5,49
4356,800,A,20,B,1,43
4357,800,A,20,B,2,44
4358,800,A,20,B,3,50
4359,800,A,20,B,4,47
4360,800,A,20,B,5,50
4361,800,A,20,C,1,33
4362,800,A,20,C,2,39
4363,800,A,20,C,3,45
4364,800,A,20,C,4,46
4365,800,A,20,C,5,47
4366,800,A,20,D,1,30
4367,800,A,20,D,2,33
4368,800,A,20,D,3,35
4369,800,A,20,D,4,41
4370,800,A,20,D,5,46
4371,800,A,20,E,1,21
4372,800,A,20,E,2,26
4373,800,A,20,E,3,26
4374,800,A,20,E,4,31
4375,800,A,20,E,5,37
4376,850,A,1,A,1,34
4377,850,A,1,A,2,39
4378,850,A,1,A,3,37
4379,850,A,1,A,4,44
4380,850,A,1,A,5,45
4381,850,A,1,B,1,37
4382,850,A,1,B,2,33
4383,850,A,1,B,3,35
4384,850,A,1,B,4,36
4385,850,A,1,B,5,41
4386,850,A,1,C,1,35
4387,850,A,1,C,2,35
4388,850,A,1,C,3,33
4389,850,A,1,C,4,29
4390,850,A,1,C,5,37
4391,850,A,1,D,1,27
4392,850,A,1,D,2,27
4393,850,A,1,D,3,25
4394,850,A,1,D,4,27
4395,850,A,1,D,5,30
4396,850,A,1,E,1,24
4397,850,A,1,E,2,22
4398,850,A,1,E,3,17
4399,850,A,1,E,4,20
4400,850,A,1,E,5,20
4401,850,A,2,A,1,19
4402,850,A,2,A,2,24
4403,850,A,2,A,3,25
4404,850,A,2,A,4,0
4405,850,A,2,A,5,10
4406,850,A,2,B,1,18
4407,850,A,2,B,2,20
4408,850,A,2,B,3,22
4409,850,A,2,B,4,25
4410,850,A,2,B,5,12
4411,850,A,2,C,1,22
4412,850,A,2,C,2,21
4413,850,A,2,C,3,19
4414,850,A,2,C,4,20
4415,850,A,2,C,5,12
4416,850,A,2,D,1,20
4417,850,A,2,D,2,20
4418,850,A,2,D,3,18
4419,850,A,2,D,4,20
4420,850,A,2,D,5,24
4421,850,A,2,E,1,13
4422,850,A,2,E,2,24
4423,850,A,2,E,3,19
4424,850,A,2,E,4,10
4425,850,A,2,E,5,20
4426,850,A,3,A,1,36
4427,850,A,3,A,2,38
4428,850,A,3,A,3,50
4429,850,A,3,A,4,43
4430,850,A,3,A,5,47
4431,850,A,3,B,1,33
4432,850,A,3,B,2,39
4433,850,A,3,B,3,46
4434,850,A,3,B,4,56
4435,850,A,3,B,5,74
4436,850,A,3,C,1,26
4437,850,A,3,C,2,36
4438,850,A,3,C,3,41
4439,850,A,3,C,4,52
4440,850,A,3,C,5,67
4441,850,A,3,D,1,25
4442,850,A,3,D,2,34
4443,850,A,3,D,3,37
4444,850,A,3,D,4,43
4445,850,A,3,D,5,57
4446,850,A,3,E,1,22
4447,850,A,3,E,2,26
4448,850,A,3,E,3,26
4449,850,A,3,E,4,35
4450,850,A,3,E,5,48
4451,850,A,4,A,1,6
4452,850,A,4,A,2,15
4453,850,A,4,A,3,17
4454,850,A,4,A,4,13
4455,850,A,4,A,5,12
4456,850,A,4,B,1,12
4457,850,A,4,B,2,13
4458,850,A,4,B,3,15
4459,850,A,4,B,4,12
4460,850,A,4,B,5,16
4461,850,A,4,C,1,12
4462,850,A,4,C,2,12
4463,850,A,4,C,3,12
4464,850,A,4,C,4,17
4465,850,A,4,C,5,15
4466,850,A,4,D,1,11
4467,850,A,4,D,2,12
4468,850,A,4,D,3,12
4469,850,A,4,D,4,10
4470,850,A,4,D,5,15
4471,850,A,4,E,1,2
4472,850,A,4,E,2,11
4473,850,A,4,E,3,9
4474,850,A,4,E,4,12
4475,850,A,4,E,5,14
4476,850,A,5,A,1,20
4477,850,A,5,A,2,19
4478,850,A,5,A,3,18
4479,850,A,5,A,4,15
4480,850,A,5,A,5,15
4481,850,A,5,B,1,19
4482,850,A,5,B,2,17
4483,850,A,5,B,3,17
4484,850,A,5,B,4,14
4485,850,A,5,B,5,15
4486,850,A,5,C,1,24
4487,850,A,5,C,2,20
4488,850,A,5,C,3,12
4489,850,A,5,C,4,2
4490,850,A,5,C,5,15
4491,850,A,5,D,1,22
4492,850,A,5,D,2,18
4493,850,A,5,D,3,18
4494,850,A,5,D,4,18
4495,850,A,5,D,5,16
4496,850,A,5,E,1,17
4497,850,A,5,E,2,19
4498,850,A,5,E,3,14
4499,850,A,5,E,4,14
4500,850,A,5,E,5,14
4501,850,A,6,A,1,15
4502,850,A,6,A,2,25
4503,850,A,6,A,3,19
4504,850,A,6,A,4,20
4505,850,A,6,A,5,20
4506,850,A,6,B,1,20
4507,850,A,6,B,2,21
4508,850,A,6,B,3,18
4509,850,A,6,B,4,15
4510,850,A,6,B,5,17
4511,850,A,6,C,1,19
4512,850,A,6,C,2,24
4513,850,A,6,C,3,24
4514,850,A,6,C,4,17
4515,850,A,6,C,5,19
4516,850,A,6,D,1,18
4517,850,A,6,D,2,19
4518,850,A,6,D,3,20
4519,850,A,6,D,4,16
4520,850,A,6,D,5,2
4521,850,A,6,E,1,14
4522,850,A,6,E,2,17
4523,850,A,6,E,3,15
4524,850,A,6,E,4,20
4525,850,A,6,E,5,20
4526,850,A,7,A,1,21
4527,850,A,7,A,2,15
4528,850,A,7,A,3,20
4529,850,A,7,A,4,17
4530,850,A,7,A,5,20
4531,850,A,7,B,1,19
4532,850,A,7,B,2,17
4533,850,A,7,B,3,17
4534,850,A,7,B,4,11
4535,850,A,7,B,5,20
4536,850,A,7,C,1,13
4537,850,A,7,C,2,9
4538,850,A,7,C,3,10
4539,850,A,7,C,4,12
4540,850,A,7,C,5,20
4541,850,A,7,D,1,13
4542,850,A,7,D,2,17
4543,850,A,7,D,3,13
4544,850,A,7,D,4,13
4545,850,A,7,D,5,13
4546,850,A,7,E,1,17
4547,850,A,7,E,2,16
4548,850,A,7,E,3,19
4549,850,A,7,E,4,18
4550,850,A,7,E,5,21
4551,850,A,8,A,1,5
4552,850,A,8,A,2,10
4553,850,A,8,A,3,22
4554,850,A,8,A,4,18
4555,850,A,8,A,5,17
4556,850,A,8,B,1,1
4557,850,A,8,B,2,26
4558,850,A,8,B,3,21
4559,850,A,8,B,4,16
4560,850,A,8,B,5,18
4561,850,A,8,C,1,17
4562,850,A,8,C,2,27
4563,850,A,8,C,3,22
4564,850,A,8,C,4,25
4565,850,A,8,C,5,23
4566,850,A,8,D,1,27
4567,850,A,8,D,2,25
4568,850,A,8,D,3,17
4569,850,A,8,D,4,16
4570,850,A,8,D,5,20
4571,850,A,8,E,1,17
4572,850,A,8,E,2,21
4573,850,A,8,E,3,13
4574,850,A,8,E,4,15
4575,850,A,8,E,5,13
4576,850,A,9,A,1,36
4577,850,A,9,A,2,17
4578,850,A,9,A,3,10
4579,850,A,9,A,4,29
4580,850,A,9,A,5,37
4581,850,A,9,B,1,33
4582,850,A,9,B,2,7
4583,850,A,9,B,3,35
4584,850,A,9,B,4,25
4585,850,A,9,B,5,30
4586,850,A,9,C,1,30
4587,850,A,9,C,2,32
4588,850,A,9,C,3,26
4589,850,A,9,C,4,33
4590,850,A,9,C,5,35
4591,850,A,9,D,1,25
4592,850,A,9,D,2,30
4593,850,A,9,D,3,29
4594,850,A,9,D,4,28
4595,850,A,9,D,5,35
4596,850,A,9,E,1,22
4597,850,A,9,E,2,23
4598,850,A,9,E,3,27
4599,850,A,9,E,4,15
4600,850,A,9,E,5,17
4601,850,A,10,A,1,10
4602,850,A,10,A,2,16
4603,850,A,10,A,3,15
4604,850,A,10,A,4,16
4605,850,A,10,A,5,13
4606,850,A,10,B,1,17
4607,850,A,10,B,2,12
4608,850,A,10,B,3,21
4609,850,A,10,B,4,17
4610,850,A,10,B,5,15
4611,850,A,10,C,1,16
4612,850,A,10,C,2,16
4613,850,A,10,C,3,19
4614,850,A,10,C,4,17
4615,850,A,10,C,5,15
4616,850,A,10,D,1,20
4617,850,A,10,D,2,15
4618,850,A,10,D,3,16
4619,850,A,10,D,4,12
4620,850,A,10,D,5,8
4621,850,A,10,E,1,20
4622,850,A,10,E,2,10
4623,850,A,10,E,3,15
4624,850,A,10,E,4,14
4625,850,A,10,E,5,16
4626,850,A,11,A,1,13
4627,850,A,11,A,2,15
4628,850,A,11,A,3,21
4629,850,A,11,A,4,22
4630,850,A,11,A,5,22
4631,850,A,11,B,1,17
4632,850,A,11,B,2,21
4633,850,A,11,B,3,19
4634,850,A,11,B,4,23
4635,850,A,11,B,5,23
4636,850,A,11,C,1,18
4637,850,A,11,C,2,22
4638,850,A,11,C,3,20
4639,850,A,11,C,4,17
4640,850,A,11,C,5,28
4641,850,A,11,D,1,19
4642,850,A,11,D,2,21
4643,850,A,11,D,3,20
4644,850,A,11,D,4,21
4645,850,A,11,D,5,17
4646,850,A,11,E,1,17
4647,850,A,11,E,2,24
4648,850,A,11,E,3,25
4649,850,A,11,E,4,22
4650,850,A,11,E,5,24
4651,850,A,12,A,1,24
4652,850,A,12,A,2,22
4653,850,A,12,A,3,17
4654,850,A,12,A,4,16
4655,850,A,12,A,5,19
4656,850,A,12,B,1,20
4657,850,A,12,B,2,20
4658,850,A,12,B,3,18
4659,850,A,12,B,4,16
4660,850,A,12,B,5,19
4661,850,A,12,C,1,21
4662,850,A,12,C,2,13
4663,850,A,12,C,3,18
4664,850,A,12,C,4,13
4665,850,A,12,C,5,17
4666,850,A,12,D,1,16
4667,850,A,12,D,2,21
4668,850,A,12,D,3,21
4669,850,A,12,D,4,17
4670,850,A,12,D,5,18
4671,850,A,12,E,1,13
4672,850,A,12,E,2,20
4673,850,A,12,E,3,17
4674,850,A,12,E,4,18
4675,850,A,12,E,5,18
4676,850,A,13,A,1,19
4677,850,A,13,A,2,25
4678,850,A,13,A,3,23
4679,850,A,13,A,4,16
4680,850,A,13,A,5,21
4681,850,A,13,B,1,221
4682,850,A,13,B,2,22
4683,850,A,13,B,3,27
4684,850,A,13,B,4,16
4685,850,A,13,B,5,16
4686,850,A,13,C,1,22
4687,850,A,13,C,2,24
4688,850,A,13,C,3,26
4689,850,A,13,C,4,22
4690,850,A,13,C,5,21
4691,850,A,13,D,1,18
4692,850,A,13,D,2,24
4693,850,A,13,D,3,19
4694,850,A,13,D,4,25
