"","Label","X","Area","Quadrat","Transect"
"800","IMG_0192.JPG",450,2.752,20,"T450"
"802","IMG_0192.JPG",450,2.125,20,"T450"
"805","IMG_0214.JPG",500,68.737,1,"T500"
"806","IMG_0214.JPG",500,1.287,1,"T500"
"807","IMG_0214.JPG",500,30.743,1,"T500"
"808","IMG_0214.JPG",500,56.35,1,"T500"
"809","IMG_0214.JPG",500,4.957,1,"T500"
"810","IMG_0214.JPG",500,13.447,1,"T500"
"811","IMG_0214.JPG",500,8.874,1,"T500"
"812","IMG_0214.JPG",500,56.05,1,"T500"
"813","IMG_0214.JPG",500,2.114,1,"T500"
"814","IMG_0214.JPG",500,16.58,1,"T500"
"815","IMG_0214.JPG",500,156.77,1,"T500"
"817","IMG_0226.JPG",500,3.501,3,"T500"
"818","IMG_0226.JPG",500,1.975,3,"T500"
"819","IMG_0226.JPG",500,23.039,3,"T500"
"820","IMG_0226.JPG",500,7.34,3,"T500"
"821","IMG_0226.JPG",500,6.206,3,"T500"
"822","IMG_0226.JPG",500,0.889,3,"T500"
"823","IMG_0226.JPG",500,0.653,3,"T500"
"824","IMG_0226.JPG",500,1.245,3,"T500"
"825","IMG_0226.JPG",500,1.24,3,"T500"
"827","IMG_0226.JPG",500,0.555,3,"T500"
"828","IMG_0226.JPG",500,0.877,3,"T500"
"829","IMG_0226.JPG",500,0.85,3,"T500"
"830","IMG_0226.JPG",500,0.703,3,"T500"
"831","IMG_0226.JPG",500,0.542,3,"T500"
"832","IMG_0226.JPG",500,0.623,3,"T500"
"833","IMG_0226.JPG",500,0.601,3,"T500"
"834","IMG_0226.JPG",500,0.643,3,"T500"
"836","IMG_0226.JPG",500,18.972,3,"T500"
"837","IMG_0226.JPG",500,0.709,3,"T500"
"838","IMG_0226.JPG",500,0.753,3,"T500"
"839","IMG_0226.JPG",500,2.195,3,"T500"
"840","IMG_0226.JPG",500,23.052,3,"T500"
"841","IMG_0226.JPG",500,12.619,3,"T500"
"842","IMG_0226.JPG",500,0.939,3,"T500"
"843","IMG_0226.JPG",500,1.961,3,"T500"
"844","IMG_0226.JPG",500,0.591,3,"T500"
"845","IMG_0226.JPG",500,0.564,3,"T500"
"846","IMG_0226.JPG",500,0.75,3,"T500"
"847","IMG_0226.JPG",500,1.732,3,"T500"
"848","IMG_0226.JPG",500,0.751,3,"T500"
"849","IMG_0226.JPG",500,13.056,3,"T500"
"851","IMG_0226.JPG",500,3.719,3,"T500"
"852","IMG_0226.JPG",500,2.921,3,"T500"
"853","IMG_0226.JPG",500,0.802,3,"T500"
"854","IMG_0226.JPG",500,63.153,3,"T500"
"855","IMG_0226.JPG",500,2.997,3,"T500"
"857","IMG_0226.JPG",500,11.231,3,"T500"
"858","IMG_0226.JPG",500,5.862,3,"T500"
"859","IMG_0226.JPG",500,13.864,3,"T500"
"860","IMG_0226.JPG",500,3.635,3,"T500"
"861","IMG_0226.JPG",500,2.424,3,"T500"
"862","IMG_0226.JPG",500,1.815,3,"T500"
"864","IMG_0226.JPG",500,1.037,3,"T500"
"865","IMG_0226.JPG",500,0.523,3,"T500"
"866","IMG_0226.JPG",500,4.561,3,"T500"
"867","IMG_0226.JPG",500,32.91,3,"T500"
"868","IMG_0226.JPG",500,14.622,3,"T500"
"869","IMG_0233.JPG",500,2.444,4,"T500"
"870","IMG_0233.JPG",500,29.055,4,"T500"
"871","IMG_0233.JPG",500,1.998,4,"T500"
"872","IMG_0233.JPG",500,2.129,4,"T500"
"873","IMG_0233.JPG",500,4.482,4,"T500"
"876","IMG_0233.JPG",500,6.896,4,"T500"
"877","IMG_0233.JPG",500,0.73,4,"T500"
"878","IMG_0233.JPG",500,0.562,4,"T500"
"879","IMG_0233.JPG",500,1.287,4,"T500"
"881","IMG_0233.JPG",500,1.796,4,"T500"
"883","IMG_0233.JPG",500,3.476,4,"T500"
"884","IMG_0233.JPG",500,8.386,4,"T500"
"885","IMG_0233.JPG",500,0.826,4,"T500"
"886","IMG_0233.JPG",500,0.535,4,"T500"
"888","IMG_0233.JPG",500,0.701,4,"T500"
"890","IMG_0233.JPG",500,3.671,4,"T500"
"891","IMG_0233.JPG",500,2.786,4,"T500"
"892","IMG_0233.JPG",500,0.93,4,"T500"
"893","IMG_0233.JPG",500,0.782,4,"T500"
"894","IMG_0233.JPG",500,0.657,4,"T500"
"895","IMG_0233.JPG",500,0.985,4,"T500"
"896","IMG_0233.JPG",500,4.011,4,"T500"
"897","IMG_0233.JPG",500,1.464,4,"T500"
"898","IMG_0233.JPG",500,0.84,4,"T500"
"900","IMG_0233.JPG",500,0.743,4,"T500"
"901","IMG_0233.JPG",500,0.775,4,"T500"
"902","IMG_0233.JPG",500,0.543,4,"T500"
"905","IMG_0233.JPG",500,0.818,4,"T500"
"909","IMG_0233.JPG",500,0.545,4,"T500"
"910","IMG_0233.JPG",500,0.791,4,"T500"
"911","IMG_0233.JPG",500,0.568,4,"T500"
"912","IMG_0233.JPG",500,0.777,4,"T500"
"913","IMG_0233.JPG",500,0.983,4,"T500"
"914","IMG_0233.JPG",500,0.926,4,"T500"
"915","IMG_0233.JPG",500,0.668,4,"T500"
"916","IMG_0233.JPG",500,1.266,4,"T500"
"917","IMG_0233.JPG",500,1.39,4,"T500"
"918","IMG_0233.JPG",500,3.312,4,"T500"
"919","IMG_0233.JPG",500,1.083,4,"T500"
"920","IMG_0233.JPG",500,0.664,4,"T500"
"921","IMG_0233.JPG",500,4.189,4,"T500"
"922","IMG_0233.JPG",500,4.676,4,"T500"
"923","IMG_0233.JPG",500,0.842,4,"T500"
"924","IMG_0233.JPG",500,1.742,4,"T500"
"925","IMG_0233.JPG",500,0.608,4,"T500"
"926","IMG_0233.JPG",500,0.505,4,"T500"
"927","IMG_0233.JPG",500,0.55,4,"T500"
"928","IMG_0233.JPG",500,0.667,4,"T500"
"930","IMG_0233.JPG",500,1.294,4,"T500"
"933","IMG_0233.JPG",500,0.898,4,"T500"
"934","IMG_0233.JPG",500,1.255,4,"T500"
"935","IMG_0233.JPG",500,0.549,4,"T500"
"937","IMG_0233.JPG",500,1.076,4,"T500"
"940","IMG_0233.JPG",500,0.91,4,"T500"
"941","IMG_0233.JPG",500,2.733,4,"T500"
"942","IMG_0233.JPG",500,4.825,4,"T500"
"943","IMG_0233.JPG",500,7.83,4,"T500"
"944","IMG_0233.JPG",500,3.35,4,"T500"
"945","IMG_0233.JPG",500,2.674,4,"T500"
"946","IMG_0233.JPG",500,6.035,4,"T500"
"947","IMG_0233.JPG",500,7.394,4,"T500"
"948","IMG_0233.JPG",500,1.392,4,"T500"
"949","IMG_0233.JPG",500,0.878,4,"T500"
"950","IMG_0233.JPG",500,3.654,4,"T500"
"951","IMG_0233.JPG",500,1.355,4,"T500"
"952","IMG_0233.JPG",500,0.783,4,"T500"
"955","IMG_0233.JPG",500,5.379,4,"T500"
"956","IMG_0233.JPG",500,2.11,4,"T500"
"957","IMG_0238.JPG",500,1.952,5,"T500"
"958","IMG_0238.JPG",500,1.636,5,"T500"
"960","IMG_0238.JPG",500,4.147,5,"T500"
"961","IMG_0238.JPG",500,0.585,5,"T500"
"962","IMG_0238.JPG",500,0.784,5,"T500"
"965","IMG_0238.JPG",500,1.379,5,"T500"
"966","IMG_0238.JPG",500,0.661,5,"T500"
"968","IMG_0238.JPG",500,1.632,5,"T500"
"969","IMG_0238.JPG",500,1.024,5,"T500"
"971","IMG_0238.JPG",500,1.009,5,"T500"
"972","IMG_0238.JPG",500,7.536,5,"T500"
"973","IMG_0238.JPG",500,1.418,5,"T500"
"974","IMG_0238.JPG",500,1.801,5,"T500"
"975","IMG_0238.JPG",500,0.502,5,"T500"
"976","IMG_0238.JPG",500,1.554,5,"T500"
"977","IMG_0238.JPG",500,0.967,5,"T500"
"978","IMG_0238.JPG",500,2.241,5,"T500"
"979","IMG_0238.JPG",500,0.546,5,"T500"
"980","IMG_0238.JPG",500,0.91,5,"T500"
"981","IMG_0238.JPG",500,0.693,5,"T500"
"983","IMG_0238.JPG",500,1.295,5,"T500"
"984","IMG_0238.JPG",500,0.769,5,"T500"
"985","IMG_0238.JPG",500,0.57,5,"T500"
"986","IMG_0238.JPG",500,1.239,5,"T500"
"987","IMG_0238.JPG",500,0.596,5,"T500"
"988","IMG_0238.JPG",500,1.791,5,"T500"
"989","IMG_0238.JPG",500,0.789,5,"T500"
"990","IMG_0238.JPG",500,0.748,5,"T500"
"991","IMG_0238.JPG",500,1.569,5,"T500"
"992","IMG_0238.JPG",500,1.886,5,"T500"
"993","IMG_0238.JPG",500,1.133,5,"T500"
"994","IMG_0238.JPG",500,2.208,5,"T500"
"995","IMG_0238.JPG",500,2.261,5,"T500"
"996","IMG_0238.JPG",500,5.347,5,"T500"
"997","IMG_0238.JPG",500,2.778,5,"T500"
"998","IMG_0238.JPG",500,2.162,5,"T500"
"999","IMG_0238.JPG",500,6.201,5,"T500"
"1000","IMG_0238.JPG",500,1.396,5,"T500"
"1001","IMG_0238.JPG",500,0.744,5,"T500"
"1002","IMG_0238.JPG",500,0.64,5,"T500"
"1003","IMG_0238.JPG",500,0.642,5,"T500"
"1004","IMG_0238.JPG",500,5.497,5,"T500"
"1005","IMG_0238.JPG",500,1.776,5,"T500"
"1007","IMG_0238.JPG",500,19.31,5,"T500"
"1008","IMG_0238.JPG",500,1.15,5,"T500"
"1009","IMG_0238.JPG",500,2.142,5,"T500"
"1010","IMG_0238.JPG",500,1.524,5,"T500"
"1011","IMG_0238.JPG",500,1.023,5,"T500"
"1012","IMG_0238.JPG",500,0.535,5,"T500"
"1013","IMG_0238.JPG",500,1.618,5,"T500"
"1014","IMG_0238.JPG",500,1.693,5,"T500"
"1015","IMG_0246.JPG",500,1.728,6,"T500"
"1016","IMG_0246.JPG",500,0.944,6,"T500"
"1017","IMG_0246.JPG",500,4.127,6,"T500"
"1018","IMG_0246.JPG",500,6.456,6,"T500"
"1019","IMG_0246.JPG",500,0.895,6,"T500"
"1020","IMG_0246.JPG",500,0.884,6,"T500"
"1021","IMG_0246.JPG",500,1.331,6,"T500"
"1022","IMG_0246.JPG",500,33.191,6,"T500"
"1023","IMG_0246.JPG",500,1.646,6,"T500"
"1025","IMG_0246.JPG",500,0.732,6,"T500"
"1026","IMG_0246.JPG",500,0.531,6,"T500"
"1027","IMG_0246.JPG",500,5.587,6,"T500"
"1028","IMG_0246.JPG",500,0.908,6,"T500"
"1032","IMG_0246.JPG",500,0.583,6,"T500"
"1034","IMG_0246.JPG",500,1.504,6,"T500"
"1036","IMG_0246.JPG",500,0.536,6,"T500"
"1037","IMG_0246.JPG",500,1.676,6,"T500"
"1038","IMG_0246.JPG",500,1.191,6,"T500"
"1039","IMG_0246.JPG",500,8.679,6,"T500"
"1040","IMG_0246.JPG",500,0.551,6,"T500"
"1041","IMG_0246.JPG",500,1.862,6,"T500"
"1042","IMG_0246.JPG",500,0.595,6,"T500"
"1043","IMG_0246.JPG",500,0.898,6,"T500"
"1045","IMG_0246.JPG",500,1.862,6,"T500"
"1046","IMG_0246.JPG",500,0.888,6,"T500"
"1047","IMG_0246.JPG",500,2.249,6,"T500"
"1050","IMG_0246.JPG",500,1.533,6,"T500"
"1053","IMG_0246.JPG",500,0.772,6,"T500"
"1054","IMG_0246.JPG",500,2.368,6,"T500"
"1055","IMG_0246.JPG",500,0.707,6,"T500"
"1056","IMG_0246.JPG",500,0.508,6,"T500"
"1057","IMG_0246.JPG",500,6.883,6,"T500"
"1058","IMG_0246.JPG",500,0.616,6,"T500"
"1059","IMG_0246.JPG",500,1.095,6,"T500"
"1060","IMG_0246.JPG",500,1.369,6,"T500"
"1063","IMG_0246.JPG",500,4.12,6,"T500"
"1064","IMG_0246.JPG",500,1.442,6,"T500"
"1065","IMG_0246.JPG",500,2.313,6,"T500"
"1066","IMG_0246.JPG",500,0.95,6,"T500"
"1067","IMG_0246.JPG",500,0.711,6,"T500"
"1068","IMG_0246.JPG",500,0.797,6,"T500"
"1069","IMG_0246.JPG",500,0.586,6,"T500"
"1070","IMG_0246.JPG",500,0.559,6,"T500"
"1072","IMG_0246.JPG",500,0.832,6,"T500"
"1073","IMG_0246.JPG",500,0.552,6,"T500"
"1074","IMG_0246.JPG",500,0.683,6,"T500"
"1075","IMG_0246.JPG",500,0.909,6,"T500"
"1080","IMG_0246.JPG",500,3.528,6,"T500"
"1081","IMG_0246.JPG",500,1.899,6,"T500"
"1082","IMG_0246.JPG",500,1.613,6,"T500"
"1083","IMG_0246.JPG",500,1.915,6,"T500"
"1084","IMG_0246.JPG",500,1.281,6,"T500"
"1086","IMG_0246.JPG",500,0.805,6,"T500"
"1087","IMG_0246.JPG",500,0.692,6,"T500"
"1088","IMG_0246.JPG",500,1.106,6,"T500"
"1089","IMG_0246.JPG",500,0.605,6,"T500"
"1090","IMG_0246.JPG",500,0.652,6,"T500"
"1091","IMG_0246.JPG",500,8.93,6,"T500"
"1094","IMG_0246.JPG",500,0.747,6,"T500"
"1095","IMG_0246.JPG",500,0.946,6,"T500"
"1096","IMG_0246.JPG",500,0.768,6,"T500"
"1097","IMG_0246.JPG",500,8.476,6,"T500"
"1098","IMG_0246.JPG",500,1.601,6,"T500"
"1100","IMG_0246.JPG",500,0.558,6,"T500"
"1101","IMG_0246.JPG",500,4.149,6,"T500"
"1102","IMG_0246.JPG",500,2.738,6,"T500"
"1103","IMG_0246.JPG",500,0.768,6,"T500"
"1104","IMG_0246.JPG",500,0.692,6,"T500"
"1105","IMG_0246.JPG",500,1.061,6,"T500"
"1106","IMG_0246.JPG",500,0.96,6,"T500"
"1107","IMG_0246.JPG",500,0.569,6,"T500"
"1108","IMG_0246.JPG",500,1.302,6,"T500"
"1109","IMG_0246.JPG",500,1.531,6,"T500"
"1110","IMG_0251.JPG",500,1.444,7,"T500"
"1111","IMG_0251.JPG",500,2.021,7,"T500"
"1113","IMG_0251.JPG",500,0.707,7,"T500"
"1115","IMG_0251.JPG",500,0.904,7,"T500"
"1117","IMG_0251.JPG",500,0.529,7,"T500"
"1119","IMG_0251.JPG",500,0.716,7,"T500"
"1120","IMG_0251.JPG",500,1.026,7,"T500"
"1123","IMG_0251.JPG",500,0.723,7,"T500"
"1124","IMG_0251.JPG",500,1.081,7,"T500"
"1125","IMG_0251.JPG",500,2.599,7,"T500"
"1126","IMG_0251.JPG",500,0.509,7,"T500"
"1128","IMG_0251.JPG",500,0.733,7,"T500"
"1129","IMG_0251.JPG",500,0.795,7,"T500"
"1130","IMG_0251.JPG",500,1.28,7,"T500"
"1131","IMG_0251.JPG",500,1.319,7,"T500"
"1135","IMG_0251.JPG",500,1.108,7,"T500"
"1136","IMG_0251.JPG",500,0.686,7,"T500"
"1137","IMG_0251.JPG",500,1.186,7,"T500"
"1139","IMG_0251.JPG",500,1.587,7,"T500"
"1140","IMG_0251.JPG",500,2.434,7,"T500"
"1142","IMG_0251.JPG",500,0.527,7,"T500"
"1143","IMG_0251.JPG",500,0.85,7,"T500"
"1144","IMG_0251.JPG",500,2.263,7,"T500"
"1148","IMG_0251.JPG",500,7.206,7,"T500"
"1149","IMG_0251.JPG",500,0.993,7,"T500"
"1150","IMG_0251.JPG",500,0.69,7,"T500"
"1151","IMG_0251.JPG",500,1.328,7,"T500"
"1152","IMG_0251.JPG",500,0.682,7,"T500"
"1156","IMG_0258.JPG",500,2.176,8,"T500"
"1157","IMG_0258.JPG",500,1.069,8,"T500"
"1160","IMG_0258.JPG",500,0.53,8,"T500"
"1164","IMG_0258.JPG",500,1.481,8,"T500"
"1165","IMG_0258.JPG",500,1.32,8,"T500"
"1167","IMG_0258.JPG",500,0.949,8,"T500"
"1168","IMG_0258.JPG",500,0.975,8,"T500"
"1169","IMG_0258.JPG",500,1.529,8,"T500"
"1170","IMG_0258.JPG",500,7.328,8,"T500"
"1171","IMG_0258.JPG",500,1.514,8,"T500"
"1172","IMG_0258.JPG",500,1.027,8,"T500"
"1173","IMG_0258.JPG",500,9.142,8,"T500"
"1174","IMG_0258.JPG",500,0.583,8,"T500"
"1175","IMG_0258.JPG",500,1.555,8,"T500"
"1177","IMG_0258.JPG",500,1.066,8,"T500"
"1179","IMG_0258.JPG",500,1.296,8,"T500"
"1180","IMG_0258.JPG",500,3.626,8,"T500"
"1181","IMG_0258.JPG",500,0.673,8,"T500"
"1182","IMG_0258.JPG",500,1.294,8,"T500"
"1183","IMG_0258.JPG",500,2.031,8,"T500"
"1184","IMG_0258.JPG",500,1.027,8,"T500"
"1185","IMG_0258.JPG",500,0.813,8,"T500"
"1186","IMG_0258.JPG",500,9.511,8,"T500"
"1187","IMG_0258.JPG",500,0.598,8,"T500"
"1189","IMG_0258.JPG",500,5.778,8,"T500"
"1190","IMG_0258.JPG",500,1.631,8,"T500"
"1192","IMG_0258.JPG",500,1.275,8,"T500"
"1193","IMG_0258.JPG",500,0.664,8,"T500"
"1194","IMG_0258.JPG",500,1.374,8,"T500"
"1195","IMG_0258.JPG",500,1.661,8,"T500"
"1196","IMG_0258.JPG",500,0.629,8,"T500"
"1197","IMG_0258.JPG",500,0.565,8,"T500"
"1198","IMG_0258.JPG",500,1.83,8,"T500"
"1199","IMG_0258.JPG",500,1.625,8,"T500"
"1201","IMG_0258.JPG",500,0.994,8,"T500"
"1202","IMG_0258.JPG",500,0.578,8,"T500"
"1203","IMG_0258.JPG",500,10.757,8,"T500"
"1204","IMG_0258.JPG",500,0.506,8,"T500"
"1205","IMG_0258.JPG",500,2.158,8,"T500"
"1206","IMG_0258.JPG",500,6.06,8,"T500"
"1207","IMG_0258.JPG",500,0.792,8,"T500"
"1208","IMG_0263.JPG",500,7.223,9,"T500"
"1209","IMG_0263.JPG",500,0.695,9,"T500"
"1210","IMG_0263.JPG",500,0.747,9,"T500"
"1211","IMG_0263.JPG",500,1.682,9,"T500"
"1212","IMG_0263.JPG",500,7.456,9,"T500"
"1213","IMG_0263.JPG",500,0.745,9,"T500"
"1214","IMG_0263.JPG",500,1.024,9,"T500"
"1215","IMG_0263.JPG",500,2.408,9,"T500"
"1216","IMG_0263.JPG",500,4.286,9,"T500"
"1217","IMG_0263.JPG",500,5.398,9,"T500"
"1218","IMG_0263.JPG",500,29.153,9,"T500"
"1219","IMG_0263.JPG",500,6.508,9,"T500"
"1220","IMG_0263.JPG",500,1.499,9,"T500"
"1221","IMG_0263.JPG",500,2.268,9,"T500"
"1222","IMG_0263.JPG",500,6.898,9,"T500"
"1223","IMG_0263.JPG",500,7.862,9,"T500"
"1224","IMG_0263.JPG",500,0.89,9,"T500"
"1226","IMG_0263.JPG",500,2.974,9,"T500"
"1227","IMG_0263.JPG",500,2.051,9,"T500"
"1228","IMG_0263.JPG",500,2.097,9,"T500"
"1229","IMG_0263.JPG",500,0.785,9,"T500"
"1230","IMG_0263.JPG",500,1.509,9,"T500"
"1231","IMG_0263.JPG",500,1.718,9,"T500"
"1232","IMG_0263.JPG",500,0.975,9,"T500"
"1233","IMG_0263.JPG",500,2.19,9,"T500"
"1234","IMG_0263.JPG",500,2.655,9,"T500"
"1236","IMG_0263.JPG",500,1.009,9,"T500"
"1237","IMG_0263.JPG",500,0.517,9,"T500"
"1238","IMG_0263.JPG",500,2.639,9,"T500"
"1240","IMG_0263.JPG",500,0.515,9,"T500"
"1241","IMG_0263.JPG",500,0.587,9,"T500"
"1242","IMG_0263.JPG",500,1.847,9,"T500"
"1243","IMG_0263.JPG",500,3.197,9,"T500"
"1244","IMG_0263.JPG",500,0.992,9,"T500"
"1245","IMG_0263.JPG",500,1.505,9,"T500"
"1246","IMG_0263.JPG",500,3.319,9,"T500"
"1247","IMG_0263.JPG",500,1.846,9,"T500"
"1248","IMG_0263.JPG",500,2.036,9,"T500"
"1249","IMG_0263.JPG",500,11.866,9,"T500"
"1250","IMG_0263.JPG",500,0.707,9,"T500"
"1251","IMG_0263.JPG",500,5.264,9,"T500"
"1252","IMG_0263.JPG",500,8.534,9,"T500"
"1253","IMG_0263.JPG",500,10.843,9,"T500"
"1254","IMG_0263.JPG",500,1.586,9,"T500"
"1255","IMG_0263.JPG",500,0.837,9,"T500"
"1256","IMG_0263.JPG",500,3.868,9,"T500"
"1257","IMG_0263.JPG",500,4.125,9,"T500"
"1258","IMG_0271.JPG",500,2.284,10,"T500"
"1259","IMG_0271.JPG",500,0.606,10,"T500"
"1260","IMG_0271.JPG",500,0.575,10,"T500"
"1261","IMG_0271.JPG",500,1.687,10,"T500"
"1262","IMG_0271.JPG",500,1.497,10,"T500"
"1263","IMG_0271.JPG",500,0.558,10,"T500"
"1264","IMG_0271.JPG",500,1.344,10,"T500"
"1265","IMG_0271.JPG",500,0.929,10,"T500"
"1266","IMG_0271.JPG",500,0.94,10,"T500"
"1267","IMG_0271.JPG",500,72.133,10,"T500"
"1268","IMG_0271.JPG",500,1.614,10,"T500"
"1269","IMG_0271.JPG",500,9.675,10,"T500"
"1270","IMG_0271.JPG",500,3.873,10,"T500"
"1271","IMG_0271.JPG",500,0.805,10,"T500"
"1272","IMG_0271.JPG",500,4.495,10,"T500"
"1273","IMG_0271.JPG",500,3.862,10,"T500"
"1274","IMG_0271.JPG",500,0.991,10,"T500"
"1275","IMG_0271.JPG",500,0.765,10,"T500"
"1276","IMG_0271.JPG",500,2.706,10,"T500"
"1277","IMG_0271.JPG",500,2.704,10,"T500"
"1278","IMG_0271.JPG",500,2.916,10,"T500"
"1279","IMG_0271.JPG",500,1.973,10,"T500"
"1280","IMG_0271.JPG",500,2.233,10,"T500"
"1281","IMG_0271.JPG",500,5.916,10,"T500"
"1282","IMG_0271.JPG",500,2.378,10,"T500"
"1283","IMG_0271.JPG",500,1.047,10,"T500"
"1284","IMG_0271.JPG",500,3.029,10,"T500"
"1285","IMG_0271.JPG",500,0.965,10,"T500"
"1287","IMG_0271.JPG",500,22.579,10,"T500"
"1288","IMG_0271.JPG",500,26.01,10,"T500"
"1289","IMG_0271.JPG",500,0.788,10,"T500"
"1290","IMG_0271.JPG",500,6.227,10,"T500"
"1291","IMG_0271.JPG",500,27.317,10,"T500"
"1292","IMG_0271.JPG",500,1.053,10,"T500"
"1293","IMG_0271.JPG",500,0.92,10,"T500"
"1294","IMG_0277.JPG",500,2.131,11,"T500"
"1295","IMG_0277.JPG",500,1.298,11,"T500"
"1296","IMG_0277.JPG",500,5.626,11,"T500"
"1297","IMG_0277.JPG",500,0.536,11,"T500"
"1298","IMG_0277.JPG",500,2.639,11,"T500"
"1299","IMG_0277.JPG",500,1.124,11,"T500"
"1300","IMG_0277.JPG",500,1.462,11,"T500"
"1301","IMG_0277.JPG",500,0.521,11,"T500"
"1302","IMG_0277.JPG",500,0.851,11,"T500"
"1303","IMG_0277.JPG",500,1.393,11,"T500"
"1304","IMG_0277.JPG",500,4.614,11,"T500"
"1305","IMG_0277.JPG",500,1.742,11,"T500"
"1306","IMG_0277.JPG",500,4.966,11,"T500"
"1307","IMG_0277.JPG",500,2.575,11,"T500"
"1308","IMG_0277.JPG",500,0.543,11,"T500"
"1309","IMG_0277.JPG",500,1.479,11,"T500"
"1310","IMG_0277.JPG",500,0.748,11,"T500"
"1311","IMG_0277.JPG",500,0.824,11,"T500"
"1312","IMG_0277.JPG",500,1.486,11,"T500"
"1313","IMG_0277.JPG",500,0.971,11,"T500"
"1314","IMG_0277.JPG",500,0.852,11,"T500"
"1316","IMG_0277.JPG",500,1.417,11,"T500"
"1317","IMG_0277.JPG",500,0.825,11,"T500"
"1319","IMG_0277.JPG",500,13.77,11,"T500"
"1321","IMG_0277.JPG",500,5.344,11,"T500"
"1322","IMG_0277.JPG",500,3.427,11,"T500"
"1323","IMG_0277.JPG",500,0.665,11,"T500"
"1324","IMG_0277.JPG",500,2.805,11,"T500"
"1325","IMG_0277.JPG",500,1.213,11,"T500"
"1326","IMG_0277.JPG",500,1.881,11,"T500"
"1327","IMG_0277.JPG",500,0.8,11,"T500"
"1328","IMG_0277.JPG",500,1.024,11,"T500"
"1329","IMG_0277.JPG",500,2.05,11,"T500"
"1330","IMG_0277.JPG",500,14.922,11,"T500"
"1331","IMG_0277.JPG",500,1.221,11,"T500"
"1332","IMG_0277.JPG",500,1.529,11,"T500"
"1333","IMG_0277.JPG",500,0.741,11,"T500"
"1334","IMG_0277.JPG",500,0.698,11,"T500"
"1335","IMG_0277.JPG",500,1.355,11,"T500"
"1336","IMG_0277.JPG",500,0.888,11,"T500"
"1337","IMG_0277.JPG",500,3.606,11,"T500"
"1338","IMG_0277.JPG",500,0.74,11,"T500"
"1339","IMG_0277.JPG",500,1.11,11,"T500"
"1340","IMG_0277.JPG",500,1.009,11,"T500"
"1341","IMG_0277.JPG",500,7.497,11,"T500"
"1343","IMG_0277.JPG",500,1.111,11,"T500"
"1344","IMG_0277.JPG",500,2.634,11,"T500"
"1345","IMG_0277.JPG",500,1.786,11,"T500"
"1347","IMG_0277.JPG",500,0.704,11,"T500"
"1348","IMG_0277.JPG",500,3.386,11,"T500"
"1349","IMG_0277.JPG",500,8.675,11,"T500"
"1350","IMG_0277.JPG",500,0.706,11,"T500"
"1351","IMG_0277.JPG",500,4.502,11,"T500"
"1352","IMG_0277.JPG",500,3.217,11,"T500"
"1353","IMG_0277.JPG",500,8.324,11,"T500"
"1354","IMG_0288.JPG",500,0.995,12,"T500"
"1356","IMG_0288.JPG",500,0.718,12,"T500"
"1357","IMG_0288.JPG",500,4.412,12,"T500"
"1358","IMG_0288.JPG",500,1.081,12,"T500"
"1359","IMG_0288.JPG",500,3.015,12,"T500"
"1360","IMG_0288.JPG",500,0.614,12,"T500"
"1361","IMG_0288.JPG",500,0.55,12,"T500"
"1362","IMG_0288.JPG",500,0.868,12,"T500"
"1366","IMG_0288.JPG",500,1.332,12,"T500"
"1367","IMG_0288.JPG",500,1.284,12,"T500"
"1368","IMG_0288.JPG",500,1.347,12,"T500"
"1369","IMG_0288.JPG",500,0.656,12,"T500"
"1370","IMG_0288.JPG",500,1.822,12,"T500"
"1371","IMG_0288.JPG",500,1.1,12,"T500"
"1372","IMG_0288.JPG",500,0.745,12,"T500"
"1373","IMG_0288.JPG",500,0.775,12,"T500"
"1374","IMG_0288.JPG",500,2.281,12,"T500"
"1375","IMG_0288.JPG",500,0.839,12,"T500"
"1376","IMG_0288.JPG",500,4.126,12,"T500"
"1377","IMG_0288.JPG",500,1.428,12,"T500"
"1379","IMG_0288.JPG",500,1.362,12,"T500"
"1380","IMG_0288.JPG",500,0.824,12,"T500"
"1381","IMG_0288.JPG",500,0.768,12,"T500"
"1382","IMG_0288.JPG",500,0.839,12,"T500"
"1383","IMG_0288.JPG",500,1.715,12,"T500"
"1385","IMG_0288.JPG",500,56.722,12,"T500"
"1386","IMG_0288.JPG",500,0.562,12,"T500"
"1387","IMG_0288.JPG",500,2.864,12,"T500"
"1389","IMG_0288.JPG",500,1.684,12,"T500"
"1390","IMG_0288.JPG",500,0.525,12,"T500"
"1392","IMG_0288.JPG",500,0.94,12,"T500"
"1393","IMG_0288.JPG",500,0.589,12,"T500"
"1394","IMG_0288.JPG",500,2.815,12,"T500"
"1395","IMG_0288.JPG",500,0.903,12,"T500"
"1396","IMG_0288.JPG",500,0.762,12,"T500"
"1397","IMG_0288.JPG",500,0.888,12,"T500"
"1398","IMG_0288.JPG",500,0.505,12,"T500"
"1399","IMG_0288.JPG",500,0.738,12,"T500"
"1400","IMG_0288.JPG",500,0.97,12,"T500"
"1401","IMG_0288.JPG",500,0.891,12,"T500"
"1402","IMG_0288.JPG",500,0.888,12,"T500"
"1404","IMG_0288.JPG",500,1.772,12,"T500"
"1405","IMG_0288.JPG",500,0.587,12,"T500"
"1406","IMG_0288.JPG",500,1.091,12,"T500"
"1408","IMG_0288.JPG",500,2.285,12,"T500"
"1409","IMG_0288.JPG",500,0.532,12,"T500"
"1410","IMG_0288.JPG",500,1.51,12,"T500"
